subject,trial,block,group,corrRT
3991,19,3,1,521
3991,20,3,1,645
3991,21,3,1,618
3991,22,3,1,575.3715278
3991,23,3,1,602
3991,24,3,1,716
3991,25,3,1,551
3991,26,3,1,518
3991,27,3,1,545
3991,28,3,1,573
3991,29,3,1,552
3991,30,3,1,466
3991,31,3,1,732
3991,32,3,1,476
3991,33,3,1,614
3991,34,3,1,508
3991,35,3,1,840
3991,36,3,1,490
3991,37,3,1,668
3991,38,3,1,681
3991,39,3,1,628
3991,40,3,1,575.3715278
3991,41,3,1,475
3991,42,3,1,722
3991,43,3,1,554
3991,44,3,1,459
3991,45,3,1,595
3991,46,3,1,629
3991,47,3,1,584
3991,48,3,1,525
3991,1,4,1,802
3991,2,4,1,533
3991,3,4,1,727
3991,4,4,1,664
3991,5,4,1,521
3991,6,4,1,765
3991,7,4,1,543
3991,8,4,1,791
3991,9,4,1,577
3991,10,4,1,508
3991,11,4,1,569
3991,12,4,1,481
3991,13,4,1,594
3991,14,4,1,679
3991,15,4,1,522
3991,16,4,1,532
3991,17,4,1,519
3991,18,4,1,519
3991,19,4,1,741
3991,20,4,1,598
3991,21,4,1,575.3715278
3991,22,4,1,622
3991,23,4,1,575
3991,24,4,1,473
3991,25,4,1,521
3991,26,4,1,701
3991,27,4,1,538
3991,28,4,1,511
3991,29,4,1,541
3991,30,4,1,692
3991,31,4,1,443
3991,32,4,1,596
3991,33,4,1,619
3991,34,4,1,595
3991,35,4,1,714
3991,36,4,1,422
3991,37,4,1,563
3991,38,4,1,464
3991,39,4,1,494
3991,40,4,1,716
3991,41,4,1,561
3991,42,4,1,475
3991,43,4,1,576
3991,44,4,1,461
3991,45,4,1,456
3991,46,4,1,514
3991,47,4,1,518
3991,48,4,1,618
3991,1,5,1,691
3991,2,5,1,466
3991,3,5,1,498
3991,4,5,1,481
3991,5,5,1,480
3991,6,5,1,443
3991,7,5,1,615
3991,8,5,1,635
3991,9,5,1,510
3991,10,5,1,439
3991,11,5,1,619
3991,12,5,1,602
3991,13,5,1,481
3991,14,5,1,488
3991,15,5,1,692
3991,16,5,1,412
3991,17,5,1,496
3991,18,5,1,433
3991,19,5,1,437
3991,20,5,1,458
3991,21,5,1,559
3991,22,5,1,640
3991,23,5,1,519
3991,24,5,1,667
3991,25,5,1,667
3991,26,5,1,688
3991,27,5,1,494
3991,28,5,1,601
3991,29,5,1,512
3991,30,5,1,446
3991,31,5,1,419
3991,32,5,1,517
3991,33,5,1,517
3991,34,5,1,616
3991,35,5,1,533
3991,36,5,1,561
3991,37,5,1,750
3991,38,5,1,570
3991,39,5,1,594
3991,40,5,1,585
3991,41,5,1,427
3991,42,5,1,402
3991,43,5,1,425
3991,44,5,1,404
3991,45,5,1,499
3991,46,5,1,461
3991,47,5,1,472
3991,48,5,1,471
3991,1,6,1,655
3991,2,6,1,675
3991,3,6,1,514
3991,4,6,1,447
3991,5,6,1,534
3991,6,6,1,627
3991,7,6,1,529
3991,8,6,1,475
3991,9,6,1,504
3991,10,6,1,513
3991,11,6,1,513
3991,12,6,1,376
3991,13,6,1,441
3991,14,6,1,520
3991,15,6,1,520
3991,16,6,1,475
3991,17,6,1,521
3991,18,6,1,419
3991,19,6,1,510
3991,20,6,1,518
3991,21,6,1,426
3991,22,6,1,534
3991,23,6,1,469
3991,24,6,1,559
3991,25,6,1,381
3991,26,6,1,488
3991,27,6,1,406
3991,28,6,1,482
3991,29,6,1,467
3991,30,6,1,445
3991,31,6,1,418
3991,32,6,1,379
3991,33,6,1,476
3991,34,6,1,492
3991,35,6,1,453
3991,36,6,1,465
3991,37,6,1,485
3991,38,6,1,425
3991,39,6,1,483
3991,40,6,1,350
3991,41,6,1,530
3991,42,6,1,420
3991,43,6,1,539
3991,44,6,1,484
3991,45,6,1,447
3991,46,6,1,401
3991,47,6,1,478
3991,48,6,1,450
3992,1,1,1,588
3992,2,1,1,666
3992,3,1,1,608
3992,4,1,1,531
3992,5,1,1,566
3992,6,1,1,544
3992,7,1,1,509
3992,8,1,1,416
3992,9,1,1,495
3992,10,1,1,537
3992,11,1,1,502
3992,12,1,1,551
3992,13,1,1,496
3992,14,1,1,538
3992,15,1,1,471
3992,16,1,1,604
3992,17,1,1,639
3992,18,1,1,519
3992,19,1,1,568
3992,20,1,1,471
3992,21,1,1,382
3992,22,1,1,420
3992,23,1,1,535
3992,24,1,1,426
3992,25,1,1,479
3992,26,1,1,445
3992,27,1,1,430
3992,28,1,1,632
3992,29,1,1,515
3992,30,1,1,635
3992,31,1,1,402
3992,32,1,1,440
3992,33,1,1,543
3992,34,1,1,720
3992,35,1,1,585
3992,36,1,1,553
3992,37,1,1,554
3992,38,1,1,547
3992,39,1,1,475
3992,40,1,1,502
3992,41,1,1,617
3992,42,1,1,552
3992,43,1,1,508
3992,44,1,1,484
3992,45,1,1,453
3992,46,1,1,518
3992,47,1,1,451
3992,48,1,1,549
3992,1,2,1,557
3992,2,2,1,654
3992,3,2,1,596
3992,4,2,1,594
3992,5,2,1,697
3992,6,2,1,605
3992,7,2,1,629
3992,8,2,1,545
3992,9,2,1,582
3992,10,2,1,685
3992,11,2,1,602
3992,12,2,1,727
3992,13,2,1,653
3992,14,2,1,607
3992,15,2,1,676
3992,16,2,1,475
3992,17,2,1,400
3992,18,2,1,413
3992,19,2,1,757
3992,20,2,1,562
3992,21,2,1,551
3992,22,2,1,580
3992,23,2,1,489
3992,25,2,1,566
3992,26,2,1,693
3992,27,2,1,512
3992,28,2,1,518
3992,29,2,1,579
3992,30,2,1,589
3992,31,2,1,532
3992,32,2,1,420
3992,33,2,1,598
3992,34,2,1,540.7013889
3992,35,2,1,538
3992,36,2,1,428
3992,37,2,1,528
3992,38,2,1,505
3992,39,2,1,532
3992,40,2,1,726
3992,41,2,1,682
3992,42,2,1,524
3992,43,2,1,658
3992,44,2,1,529
3992,45,2,1,694
3992,46,2,1,573
3992,47,2,1,553
3992,48,2,1,669
3992,1,3,1,425
3992,2,3,1,459
3992,3,3,1,630
3992,4,3,1,449
3992,5,3,1,622
3992,6,3,1,558
3992,7,3,1,515
3992,8,3,1,719
3992,9,3,1,406
3992,10,3,1,589
3992,11,3,1,478
3992,12,3,1,357
3992,13,3,1,632
3992,14,3,1,421
3992,15,3,1,606
3992,16,3,1,517
3992,17,3,1,481
3992,18,3,1,515
3992,19,3,1,562
3992,20,3,1,440
3992,21,3,1,472
3992,22,3,1,484
3992,23,3,1,475
3992,24,3,1,450
3992,25,3,1,517
3992,26,3,1,494
3992,27,3,1,551
3992,28,3,1,462
3992,29,3,1,638
3992,30,3,1,593
3992,31,3,1,453
3992,32,3,1,484
3992,33,3,1,498
3992,34,3,1,524
3992,35,3,1,691
3992,36,3,1,548
3992,37,3,1,500
3992,38,3,1,406
3992,39,3,1,448
3992,40,3,1,528
3992,42,3,1,749
3992,43,3,1,678
3992,44,3,1,539
3992,45,3,1,552
3992,46,3,1,600
3992,47,3,1,512
3992,48,3,1,600
3992,1,4,1,417
3992,2,4,1,654
3992,3,4,1,580
3992,4,4,1,517
3992,5,4,1,515
3992,6,4,1,472
3992,7,4,1,647
3992,8,4,1,698
3992,9,4,1,436
3992,10,4,1,735
3992,11,4,1,697
3992,12,4,1,540.7013889
3992,13,4,1,592
3992,14,4,1,492
3992,15,4,1,416
3992,16,4,1,402
3992,17,4,1,473
3992,18,4,1,550
3992,19,4,1,632
3992,20,4,1,540.7013889
3992,21,4,1,545
3992,22,4,1,670
3992,23,4,1,409
3992,24,4,1,397
3992,25,4,1,464
3992,26,4,1,424
3992,27,4,1,480
3992,28,4,1,551
3992,29,4,1,648
3992,30,4,1,593
3992,31,4,1,480
3992,32,4,1,573
3992,33,4,1,776
3992,34,4,1,538
3992,35,4,1,512
3992,36,4,1,560
3992,37,4,1,632
3992,38,4,1,493
3992,39,4,1,549
3992,40,4,1,404
3992,41,4,1,407
3992,42,4,1,411
3992,43,4,1,540
3992,44,4,1,611
3992,45,4,1,446
3992,46,4,1,478
3992,47,4,1,517
3992,48,4,1,485
3992,1,5,1,434
3992,2,5,1,449
3992,3,5,1,445
3992,4,5,1,506
3992,5,5,1,516
3992,6,5,1,503
3992,7,5,1,673
3992,8,5,1,366
3992,9,5,1,524
3992,10,5,1,701
3992,11,5,1,709
3992,12,5,1,429
3992,13,5,1,665
3992,14,5,1,439
3992,15,5,1,420
3992,16,5,1,505
3992,17,5,1,508
3992,18,5,1,497
3992,19,5,1,606
3992,20,5,1,535
3992,21,5,1,488
3992,22,5,1,538
3992,23,5,1,719
3992,24,5,1,477
3992,25,5,1,456
3992,26,5,1,390
3992,27,5,1,482
3992,28,5,1,536
3992,29,5,1,434
3992,30,5,1,492
3992,31,5,1,501
3992,32,5,1,612
3992,33,5,1,404
3992,34,5,1,479
3992,35,5,1,607
3992,36,5,1,546
3992,37,5,1,430
3992,38,5,1,511
3992,39,5,1,428
3992,40,5,1,492
3992,41,5,1,509
3992,42,5,1,515
3992,43,5,1,541
3992,44,5,1,411
3992,45,5,1,614
3992,46,5,1,528
3992,47,5,1,615
3992,48,5,1,454
3992,1,6,1,635
3992,2,6,1,692
3992,3,6,1,545
3992,4,6,1,586
3992,5,6,1,554
3992,6,6,1,458
3992,7,6,1,534
3992,8,6,1,540
3992,9,6,1,483
3992,10,6,1,492
3992,11,6,1,411
3992,12,6,1,638
3992,13,6,1,442
3992,15,6,1,517
3992,16,6,1,523
3992,17,6,1,584
3992,18,6,1,594
3992,19,6,1,534
3992,20,6,1,609
3992,21,6,1,530
3992,22,6,1,565
3992,23,6,1,540.7013889
3992,24,6,1,694
3992,25,6,1,510
3992,26,6,1,388
3992,27,6,1,444
3992,28,6,1,718
3992,29,6,1,429
3992,30,6,1,524
3992,31,6,1,452
3992,32,6,1,470
3992,33,6,1,644
3992,34,6,1,434
3992,35,6,1,624
3992,36,6,1,466
3992,38,6,1,536
3992,39,6,1,523
3992,40,6,1,488
3992,41,6,1,588
3992,42,6,1,520
3992,43,6,1,499
3992,44,6,1,554
3992,45,6,1,722
3992,46,6,1,533
3992,47,6,1,675
3992,48,6,1,516
3993,1,1,1,554
3993,2,1,1,589
3993,3,1,1,558
3993,4,1,1,581
3993,5,1,1,495
3993,6,1,1,480
3993,7,1,1,497
3993,8,1,1,530
3993,9,1,1,615
3993,10,1,1,558
3993,11,1,1,799
3993,12,1,1,490
3993,13,1,1,511
3993,14,1,1,459
3993,15,1,1,631
3993,16,1,1,501
3993,17,1,1,503
3993,18,1,1,729
3993,19,1,1,465
3993,20,1,1,520
3993,21,1,1,561
3993,22,1,1,522
3993,23,1,1,537
3993,24,1,1,694
3993,25,1,1,572
3993,26,1,1,434
3993,27,1,1,549
3993,28,1,1,500
3993,29,1,1,481
3993,30,1,1,335
3993,31,1,1,454
3993,32,1,1,416
3993,33,1,1,483
3993,34,1,1,582
3993,35,1,1,711
3993,36,1,1,420
3993,37,1,1,514
3993,38,1,1,597
3993,39,1,1,421
3993,40,1,1,544
3993,41,1,1,515
3993,42,1,1,685
3993,43,1,1,534.3125
3993,44,1,1,772
3993,45,1,1,421
3993,46,1,1,688
3993,47,1,1,402
3993,48,1,1,751
3993,1,2,1,502
3993,2,2,1,678
3993,3,2,1,478
3993,4,2,1,704
3993,5,2,1,614
3993,6,2,1,512
3993,7,2,1,819
3993,8,2,1,693
3993,9,2,1,450
3993,10,2,1,545
3993,11,2,1,501
3993,12,2,1,713
3993,13,2,1,582
3993,14,2,1,635
3993,15,2,1,534.3125
3993,16,2,1,516
3993,17,2,1,522
3993,18,2,1,590
3993,19,2,1,571
3993,20,2,1,507
3993,21,2,1,452
3993,22,2,1,491
3993,23,2,1,595
3993,24,2,1,717
3993,25,2,1,469
3993,26,2,1,669
3993,27,2,1,493
3993,28,2,1,571
3993,29,2,1,535
3993,30,2,1,580
3993,31,2,1,535
3993,32,2,1,591
3993,33,2,1,458
3993,34,2,1,486
3993,35,2,1,527
3993,36,2,1,721
3993,37,2,1,496
3993,38,2,1,509
3993,39,2,1,594
3993,40,2,1,523
3993,41,2,1,517
3993,42,2,1,504
3993,43,2,1,489
3993,44,2,1,506
3993,45,2,1,487
3993,46,2,1,572
3993,47,2,1,489
3993,48,2,1,623
3993,1,3,1,790
3993,2,3,1,726
3993,3,3,1,461
3993,4,3,1,541
3993,5,3,1,564
3993,6,3,1,401
3993,7,3,1,449
3993,8,3,1,566
3993,9,3,1,735
3993,10,3,1,820
3993,11,3,1,518
3993,12,3,1,622
3993,13,3,1,613
3993,14,3,1,512
3993,15,3,1,443
3993,16,3,1,550
3993,17,3,1,427
3993,18,3,1,423
3993,19,3,1,779
3993,20,3,1,472
3993,21,3,1,464
3993,22,3,1,428
3993,23,3,1,459
3993,24,3,1,534.3125
3993,25,3,1,445
3993,26,3,1,418
3993,27,3,1,454
3993,28,3,1,731
3993,29,3,1,558
3993,30,3,1,564
3993,31,3,1,764
3993,32,3,1,465
3993,33,3,1,481
3993,34,3,1,525
3993,35,3,1,523
3993,36,3,1,448
3993,37,3,1,469
3993,38,3,1,631
3993,39,3,1,422
3993,40,3,1,496
3993,41,3,1,642
3993,42,3,1,515
3993,43,3,1,507
3993,44,3,1,632
3993,45,3,1,520
3993,46,3,1,444
3993,47,3,1,443
3993,48,3,1,484
3993,1,4,1,714
3993,2,4,1,499
3993,3,4,1,447
3993,4,4,1,515
3993,5,4,1,419
3993,6,4,1,384
3993,7,4,1,549
3993,8,4,1,485
3993,9,4,1,450
3993,10,4,1,428
3993,11,4,1,392
3993,12,4,1,502
3993,13,4,1,451
3993,14,4,1,483
3993,15,4,1,582
3993,16,4,1,456
3993,17,4,1,618
3993,18,4,1,458
3993,19,4,1,493
3993,20,4,1,472
3993,21,4,1,555
3993,22,4,1,460
3993,23,4,1,599
3993,24,4,1,491
3993,25,4,1,537
3993,26,4,1,517
3993,27,4,1,435
3993,28,4,1,507
3993,29,4,1,508
3993,30,4,1,394
3993,31,4,1,369
3993,32,4,1,466
3993,33,4,1,376
3993,34,4,1,380
3993,35,4,1,479
3993,36,4,1,661
3993,37,4,1,464
3993,38,4,1,464
3993,39,4,1,602
3993,40,4,1,386
3993,41,4,1,426
3993,42,4,1,606
3993,43,4,1,511
3993,44,4,1,562
3993,45,4,1,498
3993,46,4,1,515
3993,47,4,1,493
3993,48,4,1,627
3993,1,5,1,722
3993,2,5,1,441
3993,3,5,1,467
3993,4,5,1,385
3993,5,5,1,500
3993,6,5,1,565
3993,7,5,1,389
3993,8,5,1,395
3993,9,5,1,465
3993,10,5,1,452
3993,11,5,1,440
3993,12,5,1,445
3993,13,5,1,434
3993,14,5,1,501
3993,15,5,1,439
3993,16,5,1,468
3993,17,5,1,505
3993,18,5,1,562
3993,19,5,1,591
3993,21,5,1,801
3993,22,5,1,480
3993,23,5,1,558
3993,24,5,1,575
3993,25,5,1,469
3993,26,5,1,437
3993,27,5,1,601
3993,28,5,1,434
3993,29,5,1,420
3993,30,5,1,763
3993,31,5,1,479
3993,32,5,1,426
3993,33,5,1,559
3993,34,5,1,433
3993,35,5,1,745
3993,36,5,1,438
3993,37,5,1,825
3993,38,5,1,483
3993,39,5,1,578
3993,40,5,1,507
3993,41,5,1,504
3993,42,5,1,452
3993,43,5,1,550
3993,44,5,1,663
3993,45,5,1,505
3993,46,5,1,403
3993,47,5,1,665
3993,48,5,1,450
3993,1,6,1,549
3993,2,6,1,490
3993,3,6,1,672
3993,4,6,1,786
3993,5,6,1,544
3993,6,6,1,453
3993,7,6,1,477
3993,8,6,1,431
3993,9,6,1,578
3993,10,6,1,545
3993,11,6,1,457
3993,12,6,1,489
3993,13,6,1,408
3993,14,6,1,431
3993,15,6,1,473
3993,16,6,1,504
3993,17,6,1,394
3993,18,6,1,460
3993,19,6,1,503
3993,20,6,1,373
3993,21,6,1,353
3993,22,6,1,365
3993,23,6,1,422
3993,24,6,1,471
3993,26,6,1,550
3993,27,6,1,527
3993,28,6,1,719
3993,29,6,1,565
3993,30,6,1,686
3993,31,6,1,546
3993,32,6,1,543
3993,33,6,1,524
3993,34,6,1,747
3993,35,6,1,818
3993,36,6,1,539
3993,37,6,1,625
3993,38,6,1,437
3993,39,6,1,778
3993,40,6,1,555
3993,41,6,1,516
3993,42,6,1,503
3993,43,6,1,538
3993,44,6,1,482
3993,45,6,1,444
3993,46,6,1,647
3993,47,6,1,472
3993,48,6,1,516
3994,1,1,1,1125
3994,2,1,1,953
3994,3,1,1,1123
3994,4,1,1,1068
3994,5,1,1,1063
3994,6,1,1,1361
3994,7,1,1,1028
3994,8,1,1,1214
3994,9,1,1,1302
3994,10,1,1,1234
3994,11,1,1,1178
3994,12,1,1,1182
3994,13,1,1,1178
3994,14,1,1,1000
3994,15,1,1,1515
3994,16,1,1,1090
3994,17,1,1,1309
3994,18,1,1,1537
3994,19,1,1,1036
3994,20,1,1,1301
3994,21,1,1,974
3994,22,1,1,1586
3994,23,1,1,1122
3994,24,1,1,1153
3994,25,1,1,1108
3994,26,1,1,1275
3994,27,1,1,1086
3994,28,1,1,1046
3994,29,1,1,960
3994,30,1,1,1175
3994,31,1,1,1110
3994,32,1,1,1046
3994,33,1,1,929
3994,34,1,1,1041
3994,35,1,1,1177
3994,36,1,1,1093
3994,37,1,1,1064.670139
3994,38,1,1,850
3994,39,1,1,1145
3994,40,1,1,1089
3994,41,1,1,990
3994,42,1,1,896
3994,43,1,1,1023
3994,44,1,1,1422
3994,45,1,1,1203
3994,46,1,1,974
3994,47,1,1,1064.670139
3994,48,1,1,1187
3994,1,2,1,1300
3994,2,2,1,994
3994,3,2,1,848
3994,4,2,1,1113
3994,5,2,1,1198
3994,6,2,1,957
3994,7,2,1,1095
3994,8,2,1,957
3994,9,2,1,1066
3994,10,2,1,1357
3994,11,2,1,1215
3994,12,2,1,1290
3994,13,2,1,1104
3994,14,2,1,1066
3994,15,2,1,1112
3994,16,2,1,1337
3994,17,2,1,1344
3994,18,2,1,1109
3994,19,2,1,1049
3994,20,2,1,1048
3994,21,2,1,959
3994,22,2,1,1108
3994,23,2,1,1230
3994,24,2,1,1225
3994,25,2,1,1138
3994,26,2,1,1081
3994,27,2,1,1019
3994,28,2,1,1036
3994,29,2,1,1209
3994,30,2,1,1084
3994,31,2,1,938
3994,32,2,1,1015
3994,33,2,1,1084
3994,34,2,1,1029
3994,35,2,1,959
3994,36,2,1,989
3994,37,2,1,1174
3994,38,2,1,995
3994,39,2,1,1003
3994,40,2,1,1293
3994,41,2,1,1078
3994,42,2,1,1021
3994,43,2,1,1037
3994,44,2,1,1054
3994,45,2,1,1160
3994,46,2,1,960
3994,47,2,1,1200
3994,48,2,1,1001
3994,1,3,1,1020
3994,2,3,1,991
3994,3,3,1,899
3994,4,3,1,1039
3994,5,3,1,1064.670139
3994,6,3,1,931
3994,7,3,1,1075
3994,8,3,1,1019
3994,9,3,1,966
3994,10,3,1,1020
3994,11,3,1,1021
3994,12,3,1,1051
3994,13,3,1,1055
3994,14,3,1,866
3994,15,3,1,1277
3994,16,3,1,1035
3994,17,3,1,1084
3994,18,3,1,1042
3994,19,3,1,884
3994,20,3,1,780
3994,21,3,1,953
3994,22,3,1,774
3994,23,3,1,1002
3994,24,3,1,1175
3994,25,3,1,980
3994,26,3,1,1023
3994,27,3,1,1049
3994,28,3,1,921
3994,29,3,1,996
3994,30,3,1,911
3994,31,3,1,1120
3994,32,3,1,955
3994,33,3,1,944
3994,34,3,1,1036
3994,35,3,1,796
3994,36,3,1,1087
3994,37,3,1,1034
3994,38,3,1,1079
3994,39,3,1,932
3994,40,3,1,1017
3994,41,3,1,885
3994,42,3,1,865
3994,43,3,1,1042
3994,44,3,1,844
3994,45,3,1,906
3994,46,3,1,804
3994,47,3,1,952
3994,48,3,1,1075
3994,1,4,1,1201
3994,2,4,1,899
3994,3,4,1,979
3994,4,4,1,936
3994,5,4,1,858
3994,6,4,1,862
3994,7,4,1,863
3994,8,4,1,980
3994,9,4,1,819
3994,10,4,1,1288
3994,11,4,1,1211
3994,12,4,1,913
3994,13,4,1,1280
3994,14,4,1,938
3994,15,4,1,872
3994,16,4,1,841
3994,17,4,1,985
3994,18,4,1,871
3994,19,4,1,956
3994,20,4,1,827
3994,21,4,1,784
3994,22,4,1,805
3994,23,4,1,1040
3994,24,4,1,870
3994,25,4,1,858
3994,26,4,1,1064.670139
3994,27,4,1,950
3994,28,4,1,1140
3994,29,4,1,863
3994,30,4,1,1072
3994,31,4,1,986
3994,32,4,1,825
3994,33,4,1,928
3994,34,4,1,1075
3994,35,4,1,963
3994,36,4,1,1503
3994,37,4,1,870
3994,38,4,1,945
3994,39,4,1,876
3994,40,4,1,1172
3994,41,4,1,1102
3994,42,4,1,1383
3994,43,4,1,1002
3994,44,4,1,700
3994,45,4,1,1083
3994,46,4,1,1101
3994,47,4,1,887
3994,48,4,1,885
3994,1,5,1,1085
3994,2,5,1,960
3994,3,5,1,819
3994,4,5,1,1094
3994,5,5,1,877
3994,6,5,1,946
3994,7,5,1,955
3994,8,5,1,891
3994,9,5,1,878
3994,10,5,1,964
3994,11,5,1,1143
3994,12,5,1,1075
3994,13,5,1,869
3994,14,5,1,949
3994,15,5,1,972
3994,16,5,1,1566
3994,17,5,1,917
3994,18,5,1,957
3994,19,5,1,882
3994,20,5,1,1255
3994,21,5,1,1044
3994,22,5,1,1026
3994,23,5,1,1543
3994,24,5,1,1240
3994,25,5,1,1232
3994,26,5,1,1088
3994,27,5,1,1006
3994,28,5,1,1073
3994,29,5,1,1077
3994,30,5,1,1283
3994,31,5,1,1102
3994,32,5,1,1071
3994,33,5,1,1033
3994,34,5,1,1149
3994,35,5,1,1040
3994,36,5,1,1048
3994,37,5,1,991
3994,38,5,1,1039
3994,39,5,1,1083
3994,40,5,1,1158
3994,41,5,1,952
3994,42,5,1,1027
3994,43,5,1,1469
3994,44,5,1,1125
3994,45,5,1,1139
3994,46,5,1,1123
3994,47,5,1,940
3994,48,5,1,937
3994,1,6,1,1064.670139
3994,2,6,1,913
3994,3,6,1,1018
3994,4,6,1,1057
3994,5,6,1,952
3994,6,6,1,1492
3994,7,6,1,921
3994,8,6,1,997
3994,9,6,1,803
3994,10,6,1,870
3994,11,6,1,1069
3994,12,6,1,927
3994,13,6,1,1029
3994,14,6,1,897
3994,15,6,1,895
3994,16,6,1,957
3994,17,6,1,914
3994,18,6,1,1309
3994,19,6,1,1086
3994,20,6,1,1113
3994,21,6,1,1095
3994,22,6,1,878
3994,23,6,1,1223
3994,24,6,1,1104
3994,25,6,1,1198
3994,26,6,1,1070
3994,27,6,1,1236
3994,28,6,1,1018
3994,29,6,1,887
3994,30,6,1,1017
3994,31,6,1,1093
3994,32,6,1,1190
3994,33,6,1,1040
3994,34,6,1,1064.670139
3994,35,6,1,1042
3994,36,6,1,902
3994,37,6,1,919
3994,38,6,1,1151
3994,39,6,1,1049
3994,40,6,1,1120
3994,41,6,1,1044
3994,42,6,1,970
3994,43,6,1,1031
3994,44,6,1,1302
3994,45,6,1,861
3994,46,6,1,1050
3994,47,6,1,1077
3994,48,6,1,1113
